ds,yhat
2016-07-26,112.66057581937187
2016-07-27,135.418283437437
2016-07-28,118.66173872964114
2016-07-29,129.5017627048158
2016-07-30,180.23730976906648
2016-07-31,134.33709058886956
2016-08-01,105.85729375702627
2016-08-02,103.38990015478612
2016-08-03,127.84385652857227
2016-08-04,112.98677292303155
2016-08-05,125.89037269932658
2016-08-06,178.80983563120884
2016-08-07,135.1666401716993
2016-08-08,108.96759871931255
2016-08-09,108.75454249750997
2016-08-10,135.38688378361357
2016-08-11,122.58468093183906
2016-08-12,137.37539639978147
2016-08-13,191.9744515049925
2016-08-14,149.76915002489145
2016-08-15,124.73863422084625
2016-08-16,125.40430423125038
2016-08-17,152.61290819971572
2016-08-18,140.07991408249606
2016-08-19,154.83634511322126
2016-08-20,209.1091809352301
2016-08-21,166.30490134592657
2016-08-22,140.4288474887128
2016-08-23,140.03484879616298
2016-08-24,166.00734602789223
2016-08-25,152.10364929434755
2016-08-26,165.39954517966854
2016-08-27,218.1683903840328
2016-08-28,173.86330652313583
2016-08-29,146.53518982217625
2016-08-30,144.78102302194318
2016-08-31,169.52475785188963
2016-09-01,154.5584428904299
2016-09-02,166.98684374330912
2016-09-03,219.1057217214946
2016-09-04,174.38340952897212
2016-09-05,146.87841599214983
2016-09-06,145.18755930794285
2016-09-07,170.22690283794964
2016-09-08,155.77316725150544
2016-09-09,168.90885824826233
2016-09-10,221.9012618479946
2016-09-11,178.18492543740524
2016-09-12,151.7803307170355
2016-09-13,151.24322726788975
2016-09-14,177.44686599622324
2016-09-15,164.12476844108343
2016-09-16,178.31723137574707
2016-09-17,232.2516780237135
2016-09-18,189.32643370910887
2016-09-19,163.53059315481937
2016-09-20,163.39441178891468
2016-09-21,189.77242758054143
2016-09-22,176.38692123823427
2016-09-23,190.27489147703702
2016-09-24,243.66864007059982
2016-09-25,199.97953455679914
2016-09-26,173.21761284878974
2016-09-27,171.94146630899024
2016-09-28,197.0406190995866
2016-09-29,182.27802980314988
